id	ER_ratio	TM_regions	multipass	number_of_SP	sequence_length	singlepass	typeI	typeII	TM01_start	TM_proportion	len_TMD_mean	TM01_lipo	lipo_mean_all_TM_res	lipo_last_TMD	Cell_membrane	Endoplasmic_reticulum	Golgi_apparatus	GPCR	olfactory_receptor	Glyco_number	binding_sites_number	nucleotide_bs_number	uniprot_KWs	C	F	P
O43760	0.0018443533913657308	4.0	True	0.0	224.0	False	False	False	26.0	34.375	19.25	-0.01684210526315789	0.09103896103896104	0.06944444444444445	False	False	False	False	False	0.0	0.0	0.0	['Acetylation', 'Alternative splicing', 'Cell junction', 'Complete proteome', 'Cytoplasmic vesicle', 'Direct protein sequencing', 'Lipid droplet', 'Membrane', 'Phosphoprotein', 'Reference proteome', 'Synapse', 'Transmembrane', 'Transmembrane helix']	['intracellular', 'intrinsic component of membrane', 'membrane', 'cytoplasm', 'cellular_component', 'extracellular region']	[]	['cellular component organization or biogenesis', 'biological_process', 'transport']
O43772	0.006304002601768319	6.0	True	0.0	301.0	False	False	False	14.0	39.202657807308974	19.666666666666668	0.3761904761904761	0.481271186440678	0.3805263157894737	False	False	False	False	False	0.0	0.0	0.0	['Acetylation', 'Complete proteome', 'Disease mutation', 'Membrane', 'Mitochondrion', 'Mitochondrion inner membrane', 'Reference proteome', 'Repeat', 'Transmembrane', 'Transmembrane helix', 'Transport']	['intracellular', 'intrinsic component of membrane', 'membrane', 'cytoplasm', 'cellular_component']	['transporter activity', 'molecular_function']	['biological_process', 'transport']
O43808	0.013040857689297948	6.0	True	0.0	307.0	False	False	False	13.0	35.179153094462535	18.0	0.3628571428571428	0.2837962962962963	0.199375	False	False	False	False	False	0.0	0.0	0.0	['Complete proteome', 'Cytoplasm', 'Membrane', 'Peroxisome', 'Polymorphism', 'Reference proteome', 'Repeat', 'Transmembrane', 'Transmembrane helix', 'Transport']	['intracellular', 'intrinsic component of membrane', 'membrane', 'cytoplasm', 'cellular_component']	['transporter activity', 'molecular_function', 'protein binding']	['transport', 'lipid metabolic process', 'biological_process', 'metabolic process', 'small molecule metabolic process']
O43826	0.003393162614762617	12.0	True	0.0	429.0	False	False	False	13.0	61.53846153846154	22.0	0.4931818181818181	0.2834469696969697	0.17782608695652175	False	False	False	False	False	0.0	0.0	0.0	['Alternative splicing', 'Antiport', 'Complete proteome', 'Disease mutation', 'Endoplasmic reticulum', 'Glycogen storage disease', 'Membrane', 'Reference proteome', 'Sugar transport', 'Transmembrane', 'Transmembrane helix', 'Transport']	['intracellular', 'intrinsic component of membrane', 'membrane', 'cytoplasm', 'cellular_component']	['transporter activity', 'molecular_function']	['transport', 'biological_process', 'biosynthetic process', 'metabolic process', 'carbohydrate metabolic process', 'small molecule metabolic process']
O43868	0.005175292819856292	13.0	True	0.0	658.0	False	False	False	79.0	39.51367781155015	20.0	-0.02380952380952382	0.16099999999999995	0.030952380952380936	False	False	False	False	False	0.0	0.0	0.0	['Complete proteome', 'Membrane', 'Phosphoprotein', 'Polymorphism', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Transport']	['intrinsic component of membrane', 'plasma membrane', 'cellular_component', 'membrane']	['transporter activity', 'molecular_function']	['metabolic process', 'biological_process', 'transport', 'nitrogen compound metabolic process']
O43909	-0.005711545144061177	1.0	False	0.0	919.0	True	False	True	29.0	2.5027203482045697	23.0	0.06695652173913044	0.06695652173913044	0.06695652173913044	False	False	False	False	False	4.0	2.0	0.0	['Complete proteome', 'Disease mutation', 'Disulfide bond', 'Dwarfism', 'Endoplasmic reticulum', 'Glycoprotein', 'Glycosyltransferase', 'Golgi apparatus', 'Manganese', 'Membrane', 'Mental retardation', 'Metal-binding', 'Phosphoprotein', 'Polymorphism', 'Reference proteome', 'Signal-anchor', 'Transferase', 'Transmembrane', 'Transmembrane helix']	['intracellular', 'intrinsic component of membrane', 'membrane', 'cytoplasm', 'cellular_component']	['transferase activity', 'metal ion binding']	['response to chemical', 'signal transduction', 'cellular component organization or biogenesis', 'metabolic process', 'biological_process', 'biosynthetic process', 'response to stress', 'small molecule metabolic process']
O43914	0.004768423236623695	1.0	False	0.0	113.0	True	True	False	42.0	20.35398230088496	23.0	0.001304347826086953	0.001304347826086953	0.001304347826086953	False	False	False	False	False	0.0	0.0	0.0	['3D-structure', 'Alternative splicing', 'Complete proteome', 'Disulfide bond', 'Membrane', 'Phosphoprotein', 'Polymorphism', 'Reference proteome', 'Signal', 'Transmembrane', 'Transmembrane helix']	['plasma membrane', 'intracellular', 'intrinsic component of membrane', 'membrane', 'cytoplasm', 'cellular_component']	['protein binding', 'molecular_function']	['response to stress', 'biological_process', 'transport', 'signal transduction']
O60235	0.00302462069555541	1.0	False	0.0	418.0	True	False	True	19.0	5.741626794258371	24.0	-0.19000000000000009	-0.19000000000000009	-0.19000000000000009	False	False	False	False	False	1.0	0.0	0.0	['Cell membrane', 'Complete proteome', 'Direct protein sequencing', 'Disulfide bond', 'Glycoprotein', 'Hydrolase', 'Membrane', 'Protease', 'Reference proteome', 'Secreted', 'Serine protease', 'Signal-anchor', 'Transmembrane', 'Transmembrane helix', 'Zymogen']	['plasma membrane', 'intrinsic component of membrane', 'membrane', 'cellular_component', 'extracellular region']	['hydrolase activity', 'peptidase activity']	['biological_process', 'proteolysis']
O60241	0.012672538453188956	7.0	True	0.0	1585.0	False	False	False	935.0	8.643533123028389	19.571428571428573	0.01347826086956522	0.08116788321167882	0.2423809523809524	False	False	False	True	False	8.0	0.0	0.0	['Alternative splicing', 'Cell membrane', 'Complete proteome', 'Direct protein sequencing', 'Disease mutation', 'Disulfide bond', 'G-protein coupled receptor', 'Glycoprotein', 'Membrane', 'Phosphoprotein', 'Polymorphism', 'Receptor', 'Reference proteome', 'Repeat', 'Signal', 'Transducer', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane', 'intracellular', 'cellular_component', 'plasma membrane']	['signal transducer activity', 'molecular_function', 'receptor activity']	['cellular component organization or biogenesis', 'biological_process', 'signal transduction']
O60242	0.013240744912856268	6.0	True	0.0	1522.0	False	False	False	880.0	8.409986859395532	21.33333333333333	-0.010434782608695656	0.176640625	0.215	False	False	False	True	False	13.0	0.0	0.0	['3D-structure', 'Alternative splicing', 'Cell membrane', 'Complete proteome', 'Disulfide bond', 'G-protein coupled receptor', 'Glycoprotein', 'Membrane', 'Phosphoprotein', 'Polymorphism', 'Receptor', 'Reference proteome', 'Repeat', 'Signal', 'Transducer', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane', 'plasma membrane', 'cellular_component', 'extracellular region']	['signal transducer activity', 'molecular_function', 'receptor activity']	['cellular component organization or biogenesis', 'biological_process', 'signal transduction']
O60243	-0.013777450393127177	1.0	False	0.0	411.0	True	False	True	17.0	5.109489051094892	21.0	0.2195238095238095	0.2195238095238095	0.2195238095238095	False	False	False	False	False	2.0	7.0	0.0	['Alternative splicing', 'Coiled coil', 'Complete proteome', 'Disease mutation', 'Glycoprotein', 'Hypogonadotropic hypogonadism', 'Kallmann syndrome', 'Membrane', 'Reference proteome', 'Signal-anchor', 'Transferase', 'Transmembrane', 'Transmembrane helix']	['plasma membrane', 'intracellular', 'intrinsic component of membrane', 'membrane', 'cytoplasm', 'cellular_component']	['transferase activity']	['biological_process', 'biosynthetic process', 'metabolic process', 'small molecule metabolic process', 'nitrogen compound metabolic process']
O60245	-0.003899337722940464	1.0	False	0.0	1069.0	True	True	False	878.0	2.2450888681010293	24.0	-0.20208333333333334	-0.20208333333333334	-0.20208333333333334	False	False	False	False	False	7.0	0.0	0.0	['3D-structure', 'Alternative splicing', 'Calcium', 'Cell adhesion', 'Cell membrane', 'Complete proteome', 'Glycoprotein', 'Membrane', 'Phosphoprotein', 'Reference proteome', 'Repeat', 'Signal', 'Transmembrane', 'Transmembrane helix']	['plasma membrane', 'intracellular', 'intrinsic component of membrane', 'membrane', 'cytoplasm', 'cellular_component']	['metal ion binding']	['biological_process', 'transport', 'cell adhesion']
O60279	0.006449987053912911	1.0	False	0.0	629.0	True	True	False	575.0	3.656597774244833	23.0	-0.10869565217391304	-0.10869565217391304	-0.10869565217391304	False	False	False	False	False	0.0	0.0	0.0	['Complete proteome', 'Disulfide bond', 'Membrane', 'Polymorphism', 'Reference proteome', 'Signal', 'Sushi', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane']	['molecular_function']	['biological_process', 'cell adhesion', 'signal transduction']
O60309	0.0008085077388587347	1.0	False	0.0	1634.0	True	True	False	1583.0	1.2851897184822518	21.0	-0.18666666666666668	-0.18666666666666668	-0.18666666666666668	False	False	False	False	False	2.0	0.0	0.0	['Complete proteome', 'Glycoprotein', 'Leucine-rich repeat', 'Membrane', 'Polymorphism', 'Reference proteome', 'Repeat', 'Signal', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane']	[]	[]
O60312	0.002470327796924091	6.0	True	0.0	1499.0	False	False	False	86.0	7.338225483655771	18.33333333333333	0.3517647058823529	0.19727272727272724	0.3880952380952381	False	False	False	False	False	0.0	0.0	0.0	['Alternative splicing', 'ATP-binding', 'Cell membrane', 'Complete proteome', 'Endoplasmic reticulum', 'Hydrolase', 'Lipid transport', 'Magnesium', 'Membrane', 'Metal-binding', 'Nucleotide-binding', 'Phosphoprotein', 'Polymorphism', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Transport']	['plasma membrane', 'intracellular', 'intrinsic component of membrane', 'membrane', 'cytoplasm', 'cellular_component']	['ion binding', 'molecular_function', 'nucleotide binding', 'transporter activity', 'metal ion binding', 'nucleoside-triphosphatase activity']	['cellular component organization or biogenesis', 'biological_process', 'transport']
O60320	0.01250657976498215	3.0	True	0.0	539.0	False	False	False	31.0	10.94619666048238	19.666666666666668	0.03619047619047619	0.010169491525423707	0.0569230769230769	False	False	False	False	False	0.0	0.0	0.0	['Alternative splicing', 'Complete proteome', 'Membrane', 'Polymorphism', 'Reference proteome', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane']	[]	[]
O60337	0.003967702873696077	15.0	True	0.0	910.0	False	False	False	89.0	36.48351648351648	22.13333333333333	0.3143478260869566	0.15415662650602407	0.32217391304347825	False	False	False	False	False	0.0	0.0	0.0	['Acetylation', 'Alternative splicing', 'Complete proteome', 'Endoplasmic reticulum', 'Membrane', 'Metal-binding', 'Polymorphism', 'Reference proteome', 'Transferase', 'Transmembrane', 'Transmembrane helix', 'Ubl conjugation', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger']	['catalytic complex', 'intracellular', 'intrinsic component of membrane', 'membrane', 'cytoplasm', 'cellular_component']	['protein binding', 'transferase activity', 'molecular_function', 'metal ion binding']	['response to chemical', 'metabolic process', 'biological_process', 'proteolysis', 'response to stress']
O60353	0.012269597951799249	7.0	True	0.0	706.0	False	False	False	206.0	20.538243626062318	20.714285714285715	-0.114375	0.06296551724137933	0.10272727272727274	False	False	False	True	False	2.0	0.0	0.0	['Alternative splicing', 'Cell membrane', 'Complete proteome', 'Cytoplasmic vesicle', 'Developmental protein', 'Disease mutation', 'Disulfide bond', 'G-protein coupled receptor', 'Glycoprotein', 'Membrane', 'Phosphoprotein', 'Polymorphism', 'Receptor', 'Reference proteome', 'Signal', 'Transducer', 'Transmembrane', 'Transmembrane helix', 'Ubl conjugation', 'Wnt signaling pathway']	['plasma membrane', 'intracellular', 'intrinsic component of membrane', 'membrane', 'cytoplasm', 'cellular_component']	['signal transducer activity', 'molecular_function', 'receptor activity', 'protein binding']	['regulation of metabolic process', 'transcription, DNA-templated', 'RNA metabolic process', 'signal transduction', 'metabolic process', 'biological_process', 'biosynthetic process', 'response to stress', 'nitrogen compound metabolic process']
O60404	0.004795508003954856	7.0	True	0.0	316.0	False	False	False	27.0	46.518987341772146	21.0	-0.13583333333333333	0.053605442176870736	0.2395	False	False	False	True	True	0.0	0.0	0.0	['Cell membrane', 'Complete proteome', 'Disulfide bond', 'G-protein coupled receptor', 'Membrane', 'Olfaction', 'Polymorphism', 'Receptor', 'Reference proteome', 'Sensory transduction', 'Transducer', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane', 'plasma membrane']	['signal transducer activity', 'molecular_function', 'receptor activity']	[]
O60423	-0.002713757128257068	5.0	True	0.0	1300.0	False	False	False	160.0	7.461538461538463	19.4	0.3652941176470588	0.2956701030927835	0.1714285714285714	False	False	False	False	False	0.0	0.0	0.0	['Alternative splicing', 'ATP-binding', 'Complete proteome', 'Cytoplasmic vesicle', 'Endoplasmic reticulum', 'Hydrolase', 'Lipid transport', 'Magnesium', 'Membrane', 'Metal-binding', 'Nucleotide-binding', 'Polymorphism', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Transport']	['plasma membrane', 'intracellular', 'intrinsic component of membrane', 'membrane', 'cytoplasm', 'cellular_component']	['ion binding', 'molecular_function', 'nucleotide binding', 'transporter activity', 'metal ion binding', 'nucleoside-triphosphatase activity']	['cellular component organization or biogenesis', 'biological_process']
O60427	-0.003931296287398544	3.0	True	0.0	444.0	False	False	False	158.0	12.162162162162163	18.0	0.1293333333333333	0.270925925925926	0.33888888888888885	False	False	False	False	False	0.0	0.0	0.0	['Acetylation', 'Alternative splicing', 'Complete proteome', 'Electron transport', 'Endoplasmic reticulum', 'Fatty acid biosynthesis', 'Fatty acid metabolism', 'Lipid biosynthesis', 'Lipid metabolism', 'Membrane', 'Mitochondrion', 'Oxidoreductase', 'Polymorphism', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Transport']	['intracellular', 'intrinsic component of membrane', 'membrane', 'cytoplasm', 'cellular_component']	['oxidoreductase activity']	['regulation of metabolic process', 'transcription, DNA-templated', 'lipid metabolic process', 'RNA metabolic process', 'metabolic process', 'biological_process', 'biosynthetic process', 'response to stress', 'small molecule metabolic process', 'nitrogen compound metabolic process']
O60449	-0.006535662429955279	1.0	False	0.0	1722.0	True	True	False	1670.0	1.2775842044134729	22.0	-0.17045454545454544	-0.17045454545454544	-0.17045454545454544	False	False	False	False	False	14.0	0.0	0.0	['Alternative splicing', 'Complete proteome', 'Direct protein sequencing', 'Disulfide bond', 'Endocytosis', 'Glycoprotein', 'Lectin', 'Membrane', 'Phosphoprotein', 'Polymorphism', 'Receptor', 'Reference proteome', 'Repeat', 'Signal', 'Transmembrane', 'Transmembrane helix']	['plasma membrane', 'intrinsic component of membrane', 'membrane', 'cellular_component', 'extracellular region']	['signal transducer activity', 'molecular_function', 'receptor activity', 'carbohydrate binding']	['response to stress', 'biological_process', 'transport']
